1000.725308,-0.046365425
1001.111688,-0.04634849
1001.498367,-0.044830874
1001.885345,-0.041756641
1002.272622,-0.040644229
1002.660198,-0.043119427
1003.048075,-0.045323964
1003.436251,-0.046553552
1003.824728,-0.046306796
1004.213506,-0.04260679
1004.602585,-0.038063172
1004.991966,-0.035479661
1005.381649,-0.037735418
1005.771634,-0.043645043
1006.161922,-0.044666991
1006.552513,-0.041313287
1006.943407,-0.041456368
1007.334605,-0.044678763
1007.726107,-0.04613309
1008.117913,-0.044468842
1008.510024,-0.040957592
1008.902441,-0.036313225
1009.295163,-0.033734918
1009.68819,-0.035649907
1010.081524,-0.038268201
1010.475165,-0.039562896
1010.869112,-0.039900702
1011.263367,-0.038404565
1011.657929,-0.037661132
1012.0528,-0.040057235
1012.447978,-0.042393424
1012.843466,-0.041709941
1013.239263,-0.039853804
1013.635369,-0.038958959
1014.031784,-0.038959246
1014.42851,-0.039010026
1014.825547,-0.038439062
1015.222895,-0.037940458
1015.620553,-0.038737733
1016.018524,-0.039602455
1016.416806,-0.036664274
1016.815401,-0.030292582
1017.214309,-0.026753675
1017.613529,-0.02829605
1018.013063,-0.032657016
1018.412912,-0.038058952
1018.813074,-0.040858503
1019.213551,-0.039441127
1019.614342,-0.036668841
1020.01545,-0.03367307
1020.416872,-0.03061384
1020.818611,-0.030594155
1021.220667,-0.033391319
1021.623039,-0.033754222
1022.025728,-0.030135244
1022.428735,-0.025759684
1022.83206,-0.024062611
1023.235704,-0.02584618
1023.639666,-0.028541276
1024.043947,-0.030077135
1024.448547,-0.031398419
1024.853467,-0.033895887
1025.258708,-0.034929927
1025.664269,-0.031065015
1026.070151,-0.026165821
1026.476355,-0.024567073
1026.88288,-0.024020534
1027.289728,-0.023139359
1027.696898,-0.023525395
1028.10439,-0.024235629
1028.512207,-0.02326294
1028.920346,-0.022482932
1029.32881,-0.02463292
1029.737598,-0.027928555
1030.146711,-0.028078008
1030.55615,-0.024913663
1030.965914,-0.02279361
1031.376003,-0.024234308
1031.78642,-0.027604625
1032.197163,-0.02955205
1032.608233,-0.028653588
1033.019631,-0.02766569
1033.431356,-0.028966326
1033.84341,-0.030696241
1034.255793,-0.03023681
1034.668505,-0.028806811
1035.081546,-0.029938662
1035.494917,-0.032406028
1035.908619,-0.03165013
1036.322651,-0.029147809
1036.737014,-0.028570605
1037.151709,-0.027911855
1037.566736,-0.026440021
1037.982095,-0.027289445
1038.397786,-0.029248638
1038.813811,-0.028384274
1039.230169,-0.02644689
1039.646862,-0.027913408
1040.063888,-0.030468637
1040.481249,-0.029499762
1040.898945,-0.026092064
1041.316977,-0.022917092
1041.735345,-0.022131296
1042.154049,-0.025216697
1042.573089,-0.029615114
1042.992467,-0.032331739
1043.412182,-0.034106147
1043.832235,-0.034245115
1044.252627,-0.030723156
1044.673357,-0.027068611
1045.094427,-0.027082717
1045.515836,-0.028678838
1045.937585,-0.029593498
1046.359674,-0.029795844
1046.782104,-0.02974581
1047.204876,-0.029171336
1047.627989,-0.026662197
1048.051444,-0.023881588
1048.475242,-0.02354962
1048.899382,-0.024735928
1049.323866,-0.025934903
1049.748693,-0.025730701
1050.173865,-0.024924906
1050.599381,-0.026958905
1051.025242,-0.029833015
1051.451449,-0.030192092
1051.878001,-0.029935038
1052.3049,-0.030203151
1052.732145,-0.030403717
1053.159737,-0.029071264
1053.587677,-0.024665695
1054.015965,-0.020982241
1054.444601,-0.021992235
1054.873585,-0.024935709
1055.302919,-0.026235618
1055.732603,-0.025354387
1056.162637,-0.022669552
1056.593021,-0.020290971
1057.023756,-0.020577051
1057.454842,-0.022519358
1057.88628,-0.023608562
1058.318071,-0.023432842
1058.750213,-0.022923721
1059.182709,-0.022419756
1059.615559,-0.022421576
1060.048762,-0.023746027
1060.48232,-0.025291286
1060.916233,-0.024549509
1061.3505,-0.02198874
1061.785124,-0.020998519
1062.220104,-0.022495024
1062.65544,-0.024706975
1063.091133,-0.026756451
1063.527183,-0.027638193
1063.963592,-0.026179079
1064.400358,-0.024399132
1064.837484,-0.024612032
1065.274968,-0.024924222
1065.712812,-0.023906628
1066.151017,-0.023441916
1066.589582,-0.024323067
1067.028507,-0.025282055
1067.467794,-0.02461032
1067.907443,-0.022897545
1068.347455,-0.022540445
1068.787829,-0.022648422
1069.228566,-0.022364145
1069.669667,-0.023090614
1070.111132,-0.023801953
1070.552962,-0.024146998
1070.995156,-0.02540029
1071.437716,-0.026103228
1071.880642,-0.025306281
1072.323934,-0.024473079
1072.767593,-0.024493093
1073.21162,-0.024936296
1073.656014,-0.024304759
1074.100776,-0.022448715
1074.545907,-0.021371577
1074.991407,-0.021251105
1075.437276,-0.020562386
1075.883516,-0.020122256
1076.330126,-0.021953058
1076.777107,-0.024533706
1077.224459,-0.024085583
1077.672183,-0.021253374
1078.12028,-0.019832166
1078.568749,-0.020803431
1079.017592,-0.022726107
1079.466808,-0.024717001
1079.916398,-0.026359148
1080.366364,-0.026285229
1080.816704,-0.024522843
1081.26742,-0.023237275
1081.718512,-0.021484723
1082.16998,-0.017314693
1082.621826,-0.014431322
1083.074049,-0.016898895
1083.52665,-0.021457721
1083.979629,-0.022781475
1084.432987,-0.021227442
1084.886725,-0.0197968
1085.340843,-0.020015281
1085.79534,-0.022061573
1086.250219,-0.023368333
1086.705479,-0.022151269
1087.161121,-0.021528229
1087.617145,-0.023704998
1088.073551,-0.025586834
1088.530341,-0.024216337
1088.987515,-0.02218979
1089.445073,-0.022703948
1089.903015,-0.023973947
1090.361343,-0.02310976
1090.820056,-0.020497451
1091.279155,-0.018288719
1091.738641,-0.017052937
1092.198514,-0.016800387
1092.658775,-0.017933918
1093.119424,-0.019057116
1093.580461,-0.018422024
1094.041887,-0.016411815
1094.503703,-0.015856009
1094.965909,-0.018398453
1095.428506,-0.020651307
1095.891493,-0.020653281
1096.354872,-0.020792278
1096.818643,-0.021537885
1097.282807,-0.021817926
1097.747364,-0.021543354
1098.212314,-0.020036392
1098.677658,-0.017832315
1099.143397,-0.017932974
1099.60953,-0.020652542
1100.07606,-0.022053652
1100.542985,-0.020519573
1101.010307,-0.018962961
1101.478026,-0.018750643
1101.946142,-0.018353391
1102.414657,-0.01775524
1102.88357,-0.018007087
1103.352882,-0.019091105
1103.822594,-0.020079846
1104.292706,-0.020395309
1104.763218,-0.021082813
1105.234132,-0.022484258
1105.705447,-0.02327349
1106.177164,-0.022825737
1106.649284,-0.021612616
1107.121807,-0.020594925
1107.594734,-0.020255642
1108.068065,-0.020126013
1108.541801,-0.020212354
1109.015942,-0.020792672
1109.490489,-0.021205895
1109.965442,-0.021455305
1110.440802,-0.021738011
1110.916569,-0.020957723
1111.392744,-0.019999806
1111.869328,-0.020912483
1112.34632,-0.022278082
1112.823722,-0.021530593
1113.301534,-0.01899101
1113.779756,-0.016556811
1114.25839,-0.01542707
1114.737435,-0.015827805
1115.216892,-0.016518485
1115.696761,-0.016307762
1116.177044,-0.015813977
1116.65774,-0.015421573
1117.138851,-0.014843133
1117.620376,-0.013948133
1118.102317,-0.012679456
1118.584673,-0.011879835
1119.067446,-0.012077864
1119.550636,-0.012073735
1120.034243,-0.010340119
1120.518268,-0.007664368
1121.002712,-0.006921085
1121.487575,-0.008266818
1121.972857,-0.008718107
1122.45856,-0.007503448
1122.944683,-0.006389978
1123.431227,-0.005667402
1123.918194,-0.003979489
1124.405582,-0.001664484
1124.893394,-0.001040404
1125.381629,-0.00223395
1125.870288,-0.00290528
1126.359371,-0.001472071
1126.84888,0.001435391
1127.338814,0.002565016
1127.829175,0.001498039
1128.319962,0.002224009
1128.811177,0.004711917
1129.302819,0.005635778
1129.79489,0.005395474
1130.28739,0.006922004
1130.78032,0.009808287
1131.273679,0.010842368
1131.76747,0.010173509
1132.261691,0.010074571
1132.756345,0.010606913
1133.25143,0.010984356
1133.746949,0.011616949
1134.242901,0.012879146
1134.739288,0.01374409
1135.236109,0.013755125
1135.733365,0.013613484
1136.231057,0.013759827
1136.729186,0.014217957
1137.227751,0.014979589
1137.726754,0.016305065
1138.226195,0.017827019
1138.726075,0.019092247
1139.226394,0.020333475
1139.727153,0.021127032
1140.228352,0.020914348
1140.729992,0.020400319
1141.232074,0.020563515
1141.734598,0.021377888
1142.237565,0.022985028
1142.740975,0.02548204
1143.244829,0.027202871
1143.749128,0.027427206
1144.253871,0.027722562
1144.759061,0.028286031
1145.264696,0.028242188
