1000.725308,-0.046139885
1001.111688,-0.043085676
1001.498367,-0.042713646
1001.885345,-0.043723226
1002.272622,-0.045966856
1002.660198,-0.049165789
1003.048075,-0.049581107
1003.436251,-0.04734052
1003.824728,-0.043895841
1004.213506,-0.03895773
1004.602585,-0.034527078
1004.991966,-0.033686627
1005.381649,-0.039594516
1005.771634,-0.048716843
1006.161922,-0.050943498
1006.552513,-0.047089659
1006.943407,-0.045751687
1007.334605,-0.047033172
1007.726107,-0.046997722
1008.117913,-0.046342999
1008.510024,-0.04739688
1008.902441,-0.047978353
1009.295163,-0.045796555
1009.68819,-0.043686945
1010.081524,-0.042750385
1010.475165,-0.041453168
1010.869112,-0.040921737
1011.263367,-0.042173654
1011.657929,-0.044088781
1012.0528,-0.045337815
1012.447978,-0.04548993
1012.843466,-0.044627566
1013.239263,-0.042745084
1013.635369,-0.040484417
1014.031784,-0.038783949
1014.42851,-0.037524771
1014.825547,-0.037319012
1015.222895,-0.038291238
1015.620553,-0.038850326
1016.018524,-0.039891824
1016.416806,-0.041862011
1016.815401,-0.041612528
1017.214309,-0.038587879
1017.613529,-0.035704512
1018.013063,-0.035944115
1018.412912,-0.039443255
1018.813074,-0.041375138
1019.213551,-0.038622838
1019.614342,-0.035143696
1020.01545,-0.033844598
1020.416872,-0.032979026
1020.818611,-0.033619933
1021.220667,-0.036997639
1021.623039,-0.039782666
1022.025728,-0.039372284
1022.428735,-0.036043473
1022.83206,-0.032889236
1023.235704,-0.032567974
1023.639666,-0.033982884
1024.043947,-0.036265031
1024.448547,-0.038182769
1024.853467,-0.037987471
1025.258708,-0.035909988
1025.664269,-0.032881267
1026.070151,-0.032078642
1026.476355,-0.033475973
1026.88288,-0.031974524
1027.289728,-0.027943363
1027.696898,-0.027719995
1028.10439,-0.032531951
1028.512207,-0.035225719
1028.920346,-0.032247294
1029.32881,-0.02905732
1029.737598,-0.028850414
1030.146711,-0.028587524
1030.55615,-0.026891561
1030.965914,-0.025571799
1031.376003,-0.025740556
1031.78642,-0.028690906
1032.197163,-0.03359085
1032.608233,-0.035297178
1033.019631,-0.032666814
1033.431356,-0.029729227
1033.84341,-0.027956178
1034.255793,-0.027288619
1034.668505,-0.028958142
1035.081546,-0.031539124
1035.494917,-0.030648675
1035.908619,-0.026801085
1036.322651,-0.025833448
1036.737014,-0.028299542
1037.151709,-0.029584019
1037.566736,-0.029621981
1037.982095,-0.031143138
1038.397786,-0.032757226
1038.813811,-0.031218307
1039.230169,-0.02740908
1039.646862,-0.024997249
1040.063888,-0.024544077
1040.481249,-0.025071388
1040.898945,-0.026031654
1041.316977,-0.026510213
1041.735345,-0.028532649
1042.154049,-0.032833893
1042.573089,-0.03472174
1042.992467,-0.034240905
1043.412182,-0.036359459
1043.832235,-0.038801089
1044.252627,-0.037452113
1044.673357,-0.035294648
1045.094427,-0.033989493
1045.515836,-0.031532284
1045.937585,-0.029490911
1046.359674,-0.029996647
1046.782104,-0.031553567
1047.204876,-0.032333516
1047.627989,-0.031990107
1048.051444,-0.031746771
1048.475242,-0.032373786
1048.899382,-0.032471132
1049.323866,-0.031489961
1049.748693,-0.029962292
1050.173865,-0.028982647
1050.599381,-0.030018775
1051.025242,-0.030327248
1051.451449,-0.028161861
1051.878001,-0.028128816
1052.3049,-0.031827804
1052.732145,-0.035319325
1053.159737,-0.034564946
1053.587677,-0.029796423
1054.015965,-0.026475532
1054.444601,-0.027060196
1054.873585,-0.028497256
1055.302919,-0.028995771
1055.732603,-0.028728802
1056.162637,-0.0274744
1056.593021,-0.02582779
1057.023756,-0.025609968
1057.454842,-0.027942246
1057.88628,-0.030499768
1058.318071,-0.029901983
1058.750213,-0.027973412
1059.182709,-0.027933363
1059.615559,-0.028293237
1060.048762,-0.0277893
1060.48232,-0.027751224
1060.916233,-0.028027678
1061.3505,-0.02703738
1061.785124,-0.025573313
1062.220104,-0.026278406
1062.65544,-0.028847266
1063.091133,-0.031135716
1063.527183,-0.031961776
1063.963592,-0.030938525
1064.400358,-0.029409684
1064.837484,-0.027945207
1065.274968,-0.026422435
1065.712812,-0.027567796
1066.151017,-0.031435113
1066.589582,-0.03295508
1067.028507,-0.030988807
1067.467794,-0.028433738
1067.907443,-0.026119901
1068.347455,-0.024424924
1068.787829,-0.023289289
1069.228566,-0.022642819
1069.669667,-0.023720635
1070.111132,-0.025453074
1070.552962,-0.025947388
1070.995156,-0.024831429
1071.437716,-0.022846611
1071.880642,-0.022572935
1072.323934,-0.024295408
1072.767593,-0.025963385
1073.21162,-0.027192488
1073.656014,-0.027101347
1074.100776,-0.025389988
1074.545907,-0.024303436
1074.991407,-0.024369961
1075.437276,-0.024166146
1075.883516,-0.023970272
1076.330126,-0.025101246
1076.777107,-0.027378894
1077.224459,-0.028784525
1077.672183,-0.027111026
1078.12028,-0.022959866
1078.568749,-0.02046762
1079.017592,-0.021500785
1079.466808,-0.024081126
1079.916398,-0.027126979
1080.366364,-0.029253285
1080.816704,-0.028918618
1081.26742,-0.02772898
1081.718512,-0.026497793
1082.16998,-0.02424738
1082.621826,-0.02254949
1083.074049,-0.023037691
1083.52665,-0.024445577
1083.979629,-0.025045341
1084.432987,-0.0244029
1084.886725,-0.023260191
1085.340843,-0.022743892
1085.79534,-0.022960601
1086.250219,-0.023246795
1086.705479,-0.022710139
1087.161121,-0.021749681
1087.617145,-0.023155656
1088.073551,-0.026186438
1088.530341,-0.026025705
1088.987515,-0.02360101
1089.445073,-0.023382559
1089.903015,-0.024544861
1090.361343,-0.024371134
1090.820056,-0.023771124
1091.279155,-0.024062268
1091.738641,-0.023518872
1092.198514,-0.021345455
1092.658775,-0.019562421
1093.119424,-0.01934698
